0	22.96
1	23.49
2	23.58
3	23.58
4	23.49
5	23.49
6	23.58
7	23.58
8	23.58
9	23.58
10	23.67
11	23.58
12	23.58
13	23.58
14	23.58
15	23.58
16	23.76
17	23.67
18	23.76
19	23.67
20	23.76
21	23.76
22	23.85
23	23.85
24	23.85
25	23.85
26	23.76
27	23.85
28	23.85
29	23.85
30	24.02
31	23.93
32	23.85
33	23.93
34	23.93
35	24.02
36	24.02
37	24.02
38	24.02
39	24.11
40	24.02
41	24.11
42	24.11
43	24.11
44	24.20
45	24.29
46	24.20
47	24.29
48	24.29
49	24.29
50	24.29
51	24.38
52	24.38
53	24.38
54	24.47
55	24.47
56	24.47
57	24.47
58	24.47
59	24.55
60	24.55
61	24.55
62	24.55
63	24.64
64	24.64
65	24.64
66	24.64
67	24.64
68	24.73
69	24.64
70	24.73
71	24.73
72	24.73
73	24.82
74	24.73
75	24.82
76	24.82
77	24.91
78	24.91
79	25.00
80	24.82
81	24.91
82	25.00
83	25.27
84	25.09
85	25.00
86	25.09
87	25.00
88	25.09
89	25.09
90	25.09
91	25.18
92	25.09
93	25.18
94	25.27
95	25.18
96	25.27
97	25.18
98	25.27
99	25.27
100	25.27
101	25.45
102	25.36
103	25.36
104	25.45
105	25.45
106	25.36
107	25.53
108	25.53
109	25.53
110	25.45
111	25.53
112	25.53
113	25.62
114	25.53
115	25.62
116	25.62
117	25.71
118	25.71
119	25.62
120	25.71
121	25.71
122	25.71
123	25.71
124	25.80
125	25.80
126	25.89
127	25.89
128	25.80
129	25.89
130	25.89
131	25.89
132	25.98
133	25.98
134	25.98
135	26.07
136	26.07
137	25.98
138	26.16
139	26.07
140	26.07
141	26.16
142	26.25
143	26.16
144	26.25
145	26.25
146	26.25
147	26.25
148	26.34
149	26.34
150	26.34
151	26.34
152	26.25
153	26.34
154	26.34
155	26.34
156	26.43
157	26.52
158	26.43
159	26.52
160	26.43
161	26.43
162	26.52
163	26.43
164	26.61
165	26.52
166	26.52
167	26.52
168	26.61
169	26.61
170	26.61
171	26.61
172	26.70
173	26.61
174	26.70
175	26.70
176	26.70
177	26.79
178	26.70
