0	27.24
1	27.42
2	27.42
3	27.33
4	27.42
5	27.60
6	27.60
7	27.70
8	27.79
9	27.70
10	27.70
11	27.70
12	27.79
13	27.79
14	27.79
15	27.88
16	27.88
17	27.88
18	27.97
19	27.88
20	27.88
21	27.97
22	27.97
23	28.06
24	28.15
25	28.06
26	28.06
27	28.06
28	28.15
29	28.06
30	28.15
31	28.15
32	28.15
33	28.15
34	28.24
35	28.24
36	28.24
37	28.24
38	28.24
39	28.24
40	28.15
41	28.15
42	28.24
43	28.24
44	28.15
45	28.15
46	28.24
47	28.15
48	28.33
49	28.24
50	28.24
51	28.33
52	28.42
53	28.33
54	28.33
55	28.33
56	28.33
57	28.33
58	28.42
59	28.42
60	28.42
61	28.42
62	28.42
63	28.42
64	28.52
65	28.52
66	28.52
67	28.61
68	28.52
69	28.61
70	28.52
71	28.52
72	28.52
73	28.61
74	28.70
75	28.70
76	28.70
77	28.70
78	28.70
79	28.79
80	28.79
81	28.79
82	28.79
83	28.79
84	28.79
85	28.79
86	28.79
87	28.88
88	28.79
89	28.88
90	28.88
91	28.88
92	28.97
93	28.97
94	28.97
95	28.97
96	28.97
97	29.07
98	29.07
99	28.97
100	28.97
101	29.07
102	29.07
103	29.16
104	29.25
105	29.16
106	29.07
107	29.07
108	29.16
109	29.16
110	29.16
111	29.25
112	29.34
113	29.25
114	29.16
115	29.25
116	29.25
117	29.34
118	29.34
119	29.34
120	29.34
121	29.43
122	29.34
123	29.34
124	29.34
125	29.34
126	29.43
127	29.34
128	29.43
129	29.53
130	29.53
131	29.43
132	29.43
133	29.53
134	29.43
135	29.53
136	29.53
137	29.53
138	29.62
139	29.62
140	29.53
141	29.62
142	29.62
143	29.80
144	29.62
145	29.62
146	29.71
147	29.71
148	29.71
149	29.62
150	29.71
151	29.71
152	29.71
153	29.90
154	29.80
155	29.80
156	29.90
157	29.90
158	29.80
159	29.90
160	29.90
161	29.90
162	29.99
163	29.99
164	29.99
165	29.99
166	30.08
167	29.99
168	30.08
169	30.08
170	30.17
171	30.08
172	30.08
173	30.08
174	30.17
175	30.08
176	30.17
177	30.36
178	30.17
179	30.17
180	30.27
181	30.36
182	30.27
183	30.27
184	30.27
185	30.36
186	30.36
187	30.27
188	30.36
189	30.36
190	30.36
191	30.36
192	30.36
193	30.36
194	30.36
195	30.45
196	30.36
197	30.36
198	30.36
199	30.45
200	30.45
201	30.55
202	30.55
203	30.55
204	30.55
205	30.55
206	30.55
207	30.55
208	30.64
209	30.45
210	30.55
211	30.55
212	30.64
213	30.55
214	30.64
215	30.64
216	30.64
217	30.73
218	30.73
219	30.73
220	30.73
221	30.73
222	30.73
223	30.73
224	30.73
225	30.83
226	30.83
227	30.73
228	30.92
229	30.83
230	30.92
231	30.92
232	30.83
233	30.83
234	30.92
235	30.92
236	30.92
237	31.01
238	30.92
239	31.01
240	31.11
241	31.01
242	30.92
243	31.01
244	31.01
245	31.01
246	31.01
247	31.01
248	31.01
249	31.01
250	31.01
251	31.11
252	31.11
253	31.11
254	31.39
255	31.20
256	31.20
257	31.20
258	31.11
259	31.20
260	31.30
261	31.20
262	31.30
263	31.39
264	31.20
265	31.30
266	31.30
267	31.39
268	31.30
269	31.39
270	31.39
271	31.30
272	31.48
273	31.39
274	31.48
275	31.48
276	31.39
277	31.48
278	31.39
279	31.48
280	31.39
281	31.48
282	31.58
283	31.48
284	31.58
285	31.48
286	31.58
287	31.67
288	31.67
289	31.58
290	31.58
291	31.58
292	31.77
293	31.58
294	31.58
295	31.58
296	31.67
297	31.86
298	31.77
299	31.77
300	31.67
301	31.67
302	31.86
303	31.86
304	31.67
305	31.67
306	31.86
307	31.86
308	31.86
309	31.86
310	31.86
311	31.86
312	31.86
313	31.86
314	31.96
315	31.86
316	32.05
317	32.05
318	31.86
319	31.96
320	31.96
321	31.96
322	31.96
323	31.96
324	31.96
325	31.96
326	32.05
327	32.15
328	32.05
329	32.05
330	32.34
331	32.15
332	32.05
333	32.05
334	32.15
335	32.05
336	32.15
337	32.05
338	32.05
339	32.15
340	32.05
341	32.05
342	32.05
343	32.34
344	32.24
345	32.15
346	32.24
347	32.24
348	32.24
349	32.24
350	32.24
351	32.43
352	32.53
353	32.24
354	32.24
355	32.34
356	32.34
357	32.43
358	32.34
359	32.34
360	32.34
361	32.43
362	32.34
363	32.34
364	32.43
365	32.43
366	32.53
367	32.53
368	32.43
369	32.43
370	32.53
371	32.53
372	32.34
373	32.72
374	32.43
375	32.43
376	32.43
377	32.53
378	32.53
379	32.53
380	32.53
381	32.53
382	32.53
383	32.53
384	32.53
385	32.62
386	32.72
387	32.72
388	32.72
389	32.62
390	32.72
391	32.81
392	32.72
393	32.72
394	32.72
395	32.62
396	32.72
397	32.81
398	32.72
399	32.81
400	32.81
401	32.81
402	32.81
403	32.72
404	32.81
405	32.81
406	32.81
407	32.81
408	32.81
409	32.81
410	32.81
411	32.91
412	32.81
413	33.10
414	32.81
415	33.01
416	32.91
417	32.91
418	32.91
419	33.01
420	32.91
421	32.91
422	33.10
423	33.01
424	33.01
425	32.91
426	33.01
427	33.01
428	33.10
429	32.91
430	33.01
431	33.01
432	33.01
433	33.10
434	33.20
435	33.20
436	33.10
437	33.20
438	33.20
439	33.10
440	33.20
441	33.20
442	33.20
443	33.20
444	33.20
445	33.30
446	33.20
447	33.30
448	33.20
449	33.20
450	33.20
451	33.30
452	33.20
453	33.30
454	33.30
455	33.30
456	33.30
457	33.30
458	33.30
459	33.39
460	33.30
461	33.39
462	33.30
463	33.39
464	33.39
465	33.30
466	33.39
467	33.39
468	33.30
469	33.30
470	33.39
471	33.39
472	33.30
473	33.39
474	33.78
475	33.49
476	33.39
477	33.39
478	33.49
479	33.39
480	33.39
481	33.49
482	33.49
483	33.49
484	33.49
485	33.49
486	33.39
487	33.49
488	33.49
489	33.49
490	33.49
491	33.59
492	33.49
493	33.59
494	33.59
495	33.59
496	33.59
497	33.59
498	33.59
499	33.68
500	33.68
501	33.59
502	33.59
503	33.68
504	33.78
505	33.68
506	33.68
507	33.78
508	33.68
509	33.68
510	33.68
511	33.78
512	33.78
513	33.78
514	33.88
515	33.88
516	33.88
517	33.78
518	33.78
519	33.88
520	33.88
521	33.97
522	33.78
523	33.88
524	33.88
525	33.88
526	33.88
527	33.97
528	33.88
529	33.88
530	33.97
531	33.88
532	33.97
533	33.97
534	34.07
535	33.97
536	33.97
537	33.97
538	33.97
539	34.07
540	34.07
541	34.27
542	34.07
543	34.07
544	34.07
545	34.07
546	33.97
547	34.07
548	33.97
549	34.07
550	34.07
551	34.17
552	34.07
553	34.17
554	34.17
555	34.17
556	34.17
557	34.07
558	34.17
559	34.27
560	34.27
561	34.17
562	34.27
563	34.17
564	34.17
565	34.27
566	34.17
567	34.27
568	34.27
569	34.27
570	34.36
571	34.27
572	34.17
573	34.27
574	34.27
575	34.36
576	34.27
577	34.36
578	34.46
579	34.27
580	34.36
581	34.36
582	34.36
583	34.36
584	34.36
585	34.46
586	34.36
587	34.36
588	34.36
589	34.56
590	34.36
591	34.46
592	34.36
593	34.36
594	34.36
595	34.36
596	34.46
597	34.46
598	34.46
599	34.46
600	34.46
601	34.56
602	34.56
603	34.46
604	34.46
605	34.56
606	34.46
607	34.46
608	34.56
609	34.56
610	34.56
611	34.85
612	34.66
613	34.56
614	34.76
615	34.66
616	34.76
617	34.66
618	34.66
619	34.66
620	34.66
621	34.66
622	34.76
623	34.66
624	34.66
625	34.66
626	34.56
627	34.66
628	34.76
629	34.66
630	34.66
631	34.66
632	34.66
633	34.66
634	34.66
635	34.76
636	34.66
637	34.66
638	34.76
639	34.85
640	34.76
641	34.95
642	34.76
643	34.76
644	34.76
645	34.66
646	34.66
647	34.76
648	34.76
649	34.76
650	34.76
651	34.66
652	34.76
653	34.85
654	34.85
655	34.85
656	34.85
657	34.76
658	34.76
659	34.95
660	34.76
661	34.95
662	34.76
663	34.95
664	34.85
665	34.85
666	34.95
667	34.85
668	34.95
669	34.95
