0	25.27
1	25.80
2	25.80
3	25.80
4	25.80
5	25.80
6	25.80
7	25.71
8	25.80
9	25.80
10	25.80
11	25.89
12	25.89
13	25.80
14	25.98
15	25.89
16	25.80
17	25.89
18	25.89
19	25.89
20	25.89
21	25.89
22	25.98
23	25.98
24	25.98
25	25.89
26	25.89
27	25.98
28	25.89
29	25.98
30	26.07
31	26.07
32	25.98
33	26.07
34	26.16
35	26.16
36	26.07
37	26.16
38	26.16
39	26.07
40	26.16
41	26.25
42	26.16
43	26.16
44	26.16
45	26.34
46	26.43
47	26.34
48	26.34
49	26.34
50	26.43
51	26.43
52	26.43
53	26.43
54	26.43
55	26.52
56	26.61
57	26.52
58	26.52
59	26.52
60	26.70
61	26.61
62	26.52
63	26.61
64	26.70
65	26.70
66	26.61
67	26.70
68	26.61
69	26.79
70	26.79
71	26.70
72	26.79
73	26.79
74	26.88
75	26.88
76	26.88
77	26.97
78	26.88
79	26.88
80	26.97
81	26.97
82	26.97
83	26.97
84	27.06
85	26.97
86	27.06
87	27.15
88	27.06
89	27.15
90	27.06
91	27.15
92	27.15
93	27.24
94	27.15
95	27.15
96	27.24
97	27.24
98	27.24
99	27.24
100	27.33
101	27.42
102	27.42
103	27.33
104	27.33
105	27.42
106	27.42
107	27.42
108	27.51
109	27.51
110	27.51
111	27.70
112	27.51
113	27.60
114	27.60
115	27.60
116	27.60
117	27.60
118	27.60
119	27.60
120	27.60
121	27.70
122	27.70
123	27.70
124	27.79
125	27.79
126	27.79
127	27.79
128	27.79
129	27.79
130	27.88
131	27.79
132	27.88
133	27.88
134	27.88
135	27.88
136	27.97
137	27.97
138	27.97
139	28.24
140	28.06
141	28.06
142	28.06
143	28.06
144	28.15
145	28.15
146	28.15
147	28.24
148	28.24
149	28.15
150	28.15
151	28.24
152	28.24
153	28.24
154	28.33
155	28.24
156	28.33
157	28.24
158	28.33
159	28.33
160	28.33
161	28.42
162	28.42
163	28.42
164	28.42
165	28.52
166	28.52
167	28.61
168	28.42
169	28.61
