0	27.79
1	27.60
2	27.60
3	27.51
4	27.51
5	27.70
6	27.60
7	27.51
8	27.51
9	27.60
10	27.60
11	27.60
12	27.51
13	27.51
14	27.70
15	27.51
16	27.60
17	27.60
18	27.60
19	27.60
20	27.60
21	27.70
22	27.60
23	27.60
24	27.70
25	27.79
26	27.70
27	27.70
28	27.70
29	27.70
30	27.79
31	27.79
32	27.79
33	27.88
34	27.88
35	27.88
36	27.79
37	27.88
38	27.88
39	27.88
40	27.88
41	28.06
42	27.88
43	27.97
44	27.97
45	28.06
46	27.97
47	28.24
48	28.06
49	28.06
50	28.15
51	28.15
52	28.24
53	28.15
54	28.15
55	28.15
56	28.24
57	28.24
58	28.33
59	28.24
60	28.24
61	28.33
62	28.33
63	28.42
64	28.42
65	28.33
66	28.33
67	28.42
68	28.42
69	28.42
70	28.42
71	28.61
72	28.42
73	28.52
74	28.52
75	28.61
76	28.52
77	28.70
78	28.61
79	28.70
80	28.61
81	28.70
82	28.70
83	28.70
84	28.79
85	28.70
86	28.79
87	28.79
88	28.79
89	28.79
90	28.88
91	28.88
92	28.88
93	28.97
94	28.88
95	28.97
96	28.97
97	28.97
98	28.97
99	28.97
100	28.97
101	28.97
102	29.07
103	29.07
104	29.16
105	29.07
106	29.16
107	29.16
108	29.34
109	29.25
110	29.16
111	29.16
112	29.25
113	29.25
114	29.43
115	29.34
116	29.25
117	29.25
118	29.34
119	29.34
120	29.34
121	29.34
122	29.62
123	29.43
124	29.43
125	29.53
126	29.43
127	29.43
128	29.53
129	29.71
130	29.62
131	29.62
132	29.62
133	29.62
134	29.62
135	29.71
136	29.80
137	29.62
138	29.71
139	29.90
140	29.71
141	29.71
142	29.71
143	29.71
144	29.80
145	29.80
146	29.90
147	29.80
148	29.80
149	29.80
150	29.90
151	29.90
152	29.90
153	29.90
154	29.99
155	29.99
156	29.99
157	29.99
158	29.99
159	30.08
160	29.99
161	29.99
162	30.08
163	30.17
164	30.08
165	30.08
166	30.08
167	30.08
168	30.36
169	30.27
170	30.17
171	30.08
172	30.17
173	30.17
174	30.17
175	30.27
176	30.27
177	30.27
178	30.36
179	30.27
180	30.17
181	30.73
182	30.83
183	30.92
184	30.92
185	30.92
186	31.01
187	30.92
188	31.01
189	31.01
190	31.01
191	31.11
192	31.11
193	31.11
194	31.01
195	31.30
196	31.11
197	31.20
198	31.11
199	31.20
200	31.20
201	31.30
202	31.20
203	31.30
204	31.39
205	31.30
206	31.30
207	31.30
208	31.30
209	31.30
210	31.39
211	31.30
212	31.48
213	31.48
214	31.48
215	31.39
216	31.48
217	31.58
218	31.48
219	31.58
220	31.67
221	31.58
222	31.77
223	31.58
224	31.58
225	31.58
226	31.67
227	31.67
228	31.67
229	31.67
230	31.77
231	31.67
232	31.77
233	31.67
234	31.86
235	31.86
236	31.77
237	31.86
238	31.77
239	31.77
240	32.05
241	31.86
242	32.15
243	31.86
244	32.05
245	31.86
246	31.96
247	31.96
248	31.96
249	32.05
250	31.96
251	31.96
252	32.05
253	32.05
254	32.05
255	31.96
256	32.05
257	32.05
258	32.15
259	32.05
260	32.15
261	32.15
262	32.05
263	32.15
264	32.24
265	32.24
266	32.15
267	32.24
268	32.15
269	32.24
270	32.24
271	32.24
272	32.43
273	32.34
274	32.34
275	32.24
276	32.24
277	32.34
278	32.34
279	32.34
280	32.34
281	32.34
282	32.34
283	32.34
284	32.43
285	32.43
286	32.43
287	32.43
288	32.53
289	32.53
290	32.43
291	32.53
292	32.62
293	32.53
294	32.62
295	32.53
296	32.62
297	32.62
298	32.53
299	32.62
300	32.72
301	32.72
302	32.81
303	32.62
304	32.72
305	32.72
306	32.81
307	32.72
308	32.91
309	32.91
310	32.81
311	32.81
312	32.81
313	32.81
314	32.91
315	32.81
316	32.91
317	32.81
318	33.01
319	32.91
320	32.91
321	32.81
322	32.91
323	32.91
324	32.91
325	32.91
326	32.91
327	32.91
328	33.01
329	33.01
330	33.20
331	32.91
332	32.91
333	32.91
334	33.01
335	33.01
336	33.01
337	33.10
338	33.10
339	33.10
340	33.10
341	33.20
342	33.20
343	33.10
344	33.10
345	33.10
346	33.20
347	33.10
348	33.20
349	33.20
350	33.30
351	33.20
352	33.30
353	33.20
354	33.20
355	33.30
356	33.59
357	33.30
358	33.39
359	33.39
360	33.39
361	33.39
362	33.39
363	33.30
364	33.39
365	33.49
366	33.59
367	33.49
368	33.39
369	33.49
370	33.59
371	33.49
372	33.49
373	33.30
374	33.39
375	33.30
376	33.39
377	33.49
378	33.49
379	33.59
380	33.49
381	33.49
382	33.59
383	33.59
384	33.59
385	33.59
386	33.59
387	33.68
388	33.78
389	33.59
390	33.59
391	33.68
392	33.68
393	33.68
394	33.78
395	33.88
