0	23.76
1	24.20
2	24.29
3	24.20
4	24.20
5	24.29
6	24.29
7	24.20
8	24.38
9	24.20
10	24.29
11	24.38
12	24.29
13	24.29
14	24.29
15	24.20
16	24.38
17	24.20
18	24.38
19	24.38
20	24.29
21	24.29
22	24.38
23	24.29
24	24.38
25	24.38
26	24.29
27	24.38
28	24.38
29	24.38
30	24.38
31	24.47
32	24.38
33	24.47
34	24.38
35	24.47
36	24.47
37	24.38
38	24.47
39	24.47
40	24.47
41	24.47
42	24.55
43	24.64
44	24.55
45	24.55
46	24.47
47	24.64
48	24.55
49	24.55
50	24.55
51	24.55
52	24.55
53	24.64
54	24.64
55	24.64
56	24.64
57	24.55
58	24.64
59	24.55
60	24.73
61	24.73
62	24.82
63	24.82
64	24.73
65	24.73
66	24.64
67	24.82
68	24.73
69	24.73
70	24.82
71	25.00
72	24.73
73	24.82
74	24.82
75	24.82
76	24.82
77	24.91
78	24.82
79	24.82
80	24.82
81	24.91
82	24.91
83	24.91
84	25.09
85	24.91
86	24.91
87	25.18
88	24.91
89	24.91
90	24.91
91	25.00
92	25.00
93	25.00
94	25.18
95	25.00
96	25.09
97	25.00
98	25.09
99	25.09
100	25.09
101	25.09
102	25.00
103	25.09
104	25.09
105	25.09
106	25.18
107	25.09
108	25.09
109	25.09
110	25.09
111	25.18
112	25.18
113	25.27
114	25.27
115	25.18
116	25.18
117	25.18
118	25.18
119	25.27
120	25.18
121	25.36
122	25.27
123	25.36
124	25.36
125	25.27
126	25.27
127	25.36
128	25.36
129	25.36
130	25.27
131	25.36
132	25.36
133	25.36
134	25.36
135	25.36
136	25.45
137	25.36
138	25.45
139	25.36
140	25.45
141	25.45
142	25.45
143	25.45
144	25.53
145	25.53
146	25.53
147	25.45
148	25.45
149	25.53
150	25.53
151	25.53
152	25.53
153	25.53
154	25.53
155	25.80
156	25.62
157	25.53
158	25.62
159	25.62
160	25.62
161	25.62
162	25.62
163	25.71
164	25.80
165	25.71
166	25.62
167	25.71
168	25.71
169	25.71
170	25.71
171	25.80
172	25.71
173	25.71
174	25.80
175	25.89
176	25.71
177	25.80
178	25.80
179	25.80
180	25.80
181	25.89
182	25.80
183	25.89
184	25.80
185	25.89
186	25.80
187	25.89
188	25.89
189	25.80
190	25.89
191	25.98
192	25.98
193	25.98
194	25.89
195	25.89
196	25.98
197	25.89
198	25.98
199	26.07
200	26.16
201	26.07
202	25.98
203	26.07
204	26.07
205	25.98
206	26.16
207	26.16
208	26.07
209	26.07
210	26.16
211	26.16
212	26.16
213	26.16
214	26.16
215	26.16
216	26.07
217	26.16
218	26.16
219	26.16
220	26.25
221	26.16
222	26.25
223	26.25
224	26.25
225	26.25
226	26.16
227	26.25
228	26.25
229	26.52
230	26.16
231	26.25
232	26.16
233	26.34
234	26.25
235	26.25
236	26.25
237	26.25
238	26.25
239	26.34
240	26.34
241	26.34
242	26.34
243	26.43
244	26.25
245	26.43
246	26.43
247	26.43
248	26.34
249	26.34
250	26.34
251	26.43
252	26.52
253	26.43
254	26.43
255	26.43
256	26.52
257	26.52
258	26.43
259	26.52
260	26.52
261	26.43
262	26.52
263	26.52
264	26.52
265	26.52
266	26.52
267	26.52
268	26.52
269	26.61
270	26.70
271	26.61
272	26.70
273	26.61
274	26.61
275	26.61
276	26.61
277	26.61
278	26.61
279	26.61
280	26.61
281	26.61
282	26.61
283	26.61
284	26.70
285	26.61
286	26.70
287	26.70
288	26.61
289	26.97
290	26.79
291	26.79
292	26.79
293	26.70
294	26.79
295	26.70
296	26.79
297	26.79
298	26.79
299	26.88
300	26.97
301	26.88
302	26.88
303	26.88
304	26.79
305	26.79
306	26.88
307	26.88
308	26.88
309	26.97
310	26.88
311	26.97
312	26.88
313	26.88
314	26.88
315	26.88
316	26.88
317	26.88
318	26.88
