0	24.64
1	25.18
2	25.09
3	25.18
4	25.09
5	25.27
6	25.09
7	25.18
8	25.18
9	25.27
10	25.18
11	25.27
12	25.18
13	25.27
14	25.27
15	25.36
16	25.36
17	25.27
18	25.18
19	25.27
20	25.27
21	25.36
22	25.36
23	25.36
24	25.36
25	25.36
26	25.27
27	25.36
28	25.36
29	25.45
30	25.36
31	25.36
32	25.36
33	25.36
34	25.45
35	25.53
36	25.36
37	25.45
38	25.71
39	25.45
40	25.45
41	25.45
42	25.53
43	25.45
44	25.53
45	25.53
46	25.53
47	25.62
48	25.53
49	25.53
50	25.53
51	25.53
52	25.53
53	25.53
54	25.62
55	25.62
56	25.71
57	25.71
58	25.62
59	25.71
60	25.71
61	25.71
62	25.62
63	25.71
64	25.71
65	25.71
66	25.71
67	25.62
68	25.71
69	25.80
70	25.71
71	25.71
72	25.80
73	25.80
74	25.80
75	25.80
76	25.89
77	25.80
78	25.80
79	25.89
80	25.89
81	25.89
82	25.89
83	25.80
84	25.89
85	25.89
86	25.89
87	25.89
88	25.89
89	25.98
90	25.98
91	25.89
92	25.98
93	25.98
94	25.98
95	25.98
96	25.98
97	25.98
98	25.89
99	25.98
100	25.98
101	25.98
102	26.07
103	26.07
104	26.07
105	26.07
106	26.16
107	26.07
108	26.07
109	26.07
110	26.25
111	26.16
112	26.25
113	26.25
114	26.16
115	26.16
116	26.34
117	26.16
118	26.25
119	26.16
120	26.25
121	26.34
122	26.25
123	26.16
124	26.16
125	26.16
126	26.25
127	26.25
128	26.25
129	26.25
130	26.25
131	26.34
132	26.25
133	26.34
134	26.25
135	26.34
136	26.43
137	26.34
138	26.43
139	26.43
140	26.34
141	26.34
142	26.34
143	26.52
144	26.43
145	26.52
146	26.52
147	26.52
148	26.52
149	26.43
150	26.43
151	26.52
152	26.52
153	26.52
154	26.43
155	26.52
156	26.52
157	26.52
158	26.61
159	26.43
160	26.52
161	26.52
162	26.61
163	26.52
164	26.52
165	26.61
166	26.52
167	26.61
168	26.61
169	26.70
170	26.70
171	26.61
172	26.61
173	26.70
174	26.61
175	26.70
176	26.61
177	26.61
178	26.61
179	26.70
180	26.70
181	26.70
182	26.88
183	26.79
184	26.70
185	26.79
186	26.70
187	26.79
188	26.88
189	26.79
190	26.70
191	26.79
192	26.88
193	26.79
194	26.79
195	26.97
196	26.97
197	26.88
198	26.88
199	26.88
200	26.88
201	26.79
202	26.88
203	26.97
204	26.97
205	26.97
206	26.88
207	26.97
208	26.97
209	26.97
210	26.97
211	26.97
212	26.97
213	27.06
214	26.97
215	27.06
216	27.06
217	26.97
218	26.97
219	27.15
220	27.06
221	27.06
222	27.06
223	27.06
224	27.06
225	27.06
226	27.06
227	27.06
228	27.24
229	27.15
230	27.15
231	27.06
232	27.06
233	27.24
234	27.15
235	27.15
236	27.15
237	27.15
238	27.15
239	27.15
240	27.24
241	27.15
242	27.15
243	27.24
244	27.24
245	27.15
246	27.24
247	27.24
248	27.15
249	27.24
250	27.33
251	27.33
252	27.24
253	27.24
254	27.42
255	27.33
256	27.33
257	27.42
258	27.24
259	27.33
260	27.33
261	27.42
262	27.42
263	27.42
264	27.51
265	27.60
266	27.33
